episode_id,subject_id,day35_development_partition,k,class_label,calibration_trial_key
day35-mendeley-S11-K2-seed3501,11,calibration_fit,2,hand_close,mendeley-S011-grip-R04
day35-mendeley-S11-K2-seed3501,11,calibration_fit,2,wrist_flexion,mendeley-S011-wrist_flexion-R04
day35-mendeley-S11-K2-seed3501,11,calibration_fit,2,wrist_flexion,mendeley-S011-wrist_flexion-R05
day35-mendeley-S11-K2-seed3501,11,calibration_fit,2,wrist_extension,mendeley-S011-wrist_extension-R02
day35-mendeley-S11-K2-seed3501,11,calibration_fit,2,wrist_extension,mendeley-S011-wrist_extension-R03
day35-mendeley-S14-K2-seed3501,14,calibration_fit,2,rest,mendeley-S014-rest-R04
day35-mendeley-S14-K2-seed3501,14,calibration_fit,2,rest,mendeley-S014-rest-R05
day35-mendeley-S14-K2-seed3501,14,calibration_fit,2,hand_close,mendeley-S014-grip-R03
day35-mendeley-S14-K2-seed3501,14,calibration_fit,2,hand_close,mendeley-S014-grip-R04
day35-mendeley-S14-K2-seed3501,14,calibration_fit,2,wrist_flexion,mendeley-S014-wrist_flexion-R01
day35-mendeley-S14-K2-seed3501,14,calibration_fit,2,wrist_flexion,mendeley-S014-wrist_flexion-R04
day35-mendeley-S14-K2-seed3501,14,calibration_fit,2,wrist_extension,mendeley-S014-wrist_extension-R03
day35-mendeley-S14-K2-seed3501,14,calibration_fit,2,wrist_extension,mendeley-S014-wrist_extension-R04
day35-mendeley-S7-K2-seed3501,7,calibration_fit,2,rest,mendeley-S007-rest-R02
day35-mendeley-S7-K2-seed3501,7,calibration_fit,2,rest,mendeley-S007-rest-R04
day35-mendeley-S7-K2-seed3501,7,calibration_fit,2,hand_close,mendeley-S007-grip-R02
day35-mendeley-S7-K2-seed3501,7,calibration_fit,2,hand_close,mendeley-S007-grip-R04
day35-mendeley-S7-K2-seed3501,7,calibration_fit,2,wrist_flexion,mendeley-S007-wrist_flexion-R04
day35-mendeley-S7-K2-seed3501,7,calibration_fit,2,wrist_flexion,mendeley-S007-wrist_flexion-R05
day35-mendeley-S7-K2-seed3501,7,calibration_fit,2,wrist_extension,mendeley-S007-wrist_extension-R02
day35-mendeley-S7-K2-seed3501,7,calibration_fit,2,wrist_extension,mendeley-S007-wrist_extension-R04
day35-mendeley-S9-K2-seed3501,9,calibration_fit,2,rest,mendeley-S009-rest-R01
day35-mendeley-S9-K2-seed3501,9,calibration_fit,2,rest,mendeley-S009-rest-R02
day35-mendeley-S9-K2-seed3501,9,calibration_fit,2,hand_close,mendeley-S009-grip-R02
day35-mendeley-S9-K2-seed3501,9,calibration_fit,2,hand_close,mendeley-S009-grip-R05
day35-mendeley-S9-K2-seed3501,9,calibration_fit,2,wrist_flexion,mendeley-S009-wrist_flexion-R01
day35-mendeley-S9-K2-seed3501,9,calibration_fit,2,wrist_flexion,mendeley-S009-wrist_flexion-R03
day35-mendeley-S9-K2-seed3501,9,calibration_fit,2,wrist_extension,mendeley-S009-wrist_extension-R02
day35-mendeley-S9-K2-seed3501,9,calibration_fit,2,wrist_extension,mendeley-S009-wrist_extension-R03
day35-mendeley-S17-K2-seed3501,17,calibration_fit,2,rest,mendeley-S017-rest-R03
day35-mendeley-S17-K2-seed3501,17,calibration_fit,2,rest,mendeley-S017-rest-R04
day35-mendeley-S17-K2-seed3501,17,calibration_fit,2,hand_close,mendeley-S017-grip-R04
day35-mendeley-S17-K2-seed3501,17,calibration_fit,2,hand_close,mendeley-S017-grip-R05
day35-mendeley-S17-K2-seed3501,17,calibration_fit,2,wrist_flexion,mendeley-S017-wrist_flexion-R02
day35-mendeley-S17-K2-seed3501,17,calibration_fit,2,wrist_flexion,mendeley-S017-wrist_flexion-R05
day35-mendeley-S17-K2-seed3501,17,calibration_fit,2,wrist_extension,mendeley-S017-wrist_extension-R02
day35-mendeley-S17-K2-seed3501,17,calibration_fit,2,wrist_extension,mendeley-S017-wrist_extension-R05
day35-mendeley-S13-K2-seed3501,13,calibration_fit,2,rest,mendeley-S013-rest-R04
day35-mendeley-S13-K2-seed3501,13,calibration_fit,2,rest,mendeley-S013-rest-R05
day35-mendeley-S13-K2-seed3501,13,calibration_fit,2,hand_close,mendeley-S013-grip-R03
day35-mendeley-S13-K2-seed3501,13,calibration_fit,2,hand_close,mendeley-S013-grip-R04
day35-mendeley-S13-K2-seed3501,13,calibration_fit,2,wrist_flexion,mendeley-S013-wrist_flexion-R02
day35-mendeley-S13-K2-seed3501,13,calibration_fit,2,wrist_flexion,mendeley-S013-wrist_flexion-R05
day35-mendeley-S13-K2-seed3501,13,calibration_fit,2,wrist_extension,mendeley-S013-wrist_extension-R01
day35-mendeley-S13-K2-seed3501,13,calibration_fit,2,wrist_extension,mendeley-S013-wrist_extension-R03
day35-mendeley-S37-K2-seed3501,37,calibration_fit,2,rest,mendeley-S037-rest-R01
day35-mendeley-S37-K2-seed3501,37,calibration_fit,2,rest,mendeley-S037-rest-R02
day35-mendeley-S37-K2-seed3501,37,calibration_fit,2,hand_close,mendeley-S037-grip-R04
day35-mendeley-S37-K2-seed3501,37,calibration_fit,2,hand_close,mendeley-S037-grip-R05
day35-mendeley-S37-K2-seed3501,37,calibration_fit,2,wrist_flexion,mendeley-S037-wrist_flexion-R03
day35-mendeley-S37-K2-seed3501,37,calibration_fit,2,wrist_flexion,mendeley-S037-wrist_flexion-R05
day35-mendeley-S37-K2-seed3501,37,calibration_fit,2,wrist_extension,mendeley-S037-wrist_extension-R03
day35-mendeley-S37-K2-seed3501,37,calibration_fit,2,wrist_extension,mendeley-S037-wrist_extension-R04
day35-mendeley-S12-K2-seed3501,12,calibration_fit,2,rest,mendeley-S012-rest-R01
day35-mendeley-S12-K2-seed3501,12,calibration_fit,2,rest,mendeley-S012-rest-R04
day35-mendeley-S12-K2-seed3501,12,calibration_fit,2,hand_close,mendeley-S012-grip-R01
day35-mendeley-S12-K2-seed3501,12,calibration_fit,2,hand_close,mendeley-S012-grip-R02
day35-mendeley-S12-K2-seed3501,12,calibration_fit,2,wrist_flexion,mendeley-S012-wrist_flexion-R02
day35-mendeley-S12-K2-seed3501,12,calibration_fit,2,wrist_flexion,mendeley-S012-wrist_flexion-R04
day35-mendeley-S12-K2-seed3501,12,calibration_fit,2,wrist_extension,mendeley-S012-wrist_extension-R02
day35-mendeley-S12-K2-seed3501,12,calibration_fit,2,wrist_extension,mendeley-S012-wrist_extension-R04
day35-mendeley-S28-K2-seed3501,28,calibration_fit,2,rest,mendeley-S028-rest-R01
day35-mendeley-S28-K2-seed3501,28,calibration_fit,2,rest,mendeley-S028-rest-R04
day35-mendeley-S28-K2-seed3501,28,calibration_fit,2,hand_close,mendeley-S028-grip-R03
day35-mendeley-S28-K2-seed3501,28,calibration_fit,2,hand_close,mendeley-S028-grip-R04
day35-mendeley-S28-K2-seed3501,28,calibration_fit,2,wrist_flexion,mendeley-S028-wrist_flexion-R01
day35-mendeley-S28-K2-seed3501,28,calibration_fit,2,wrist_flexion,mendeley-S028-wrist_flexion-R03
day35-mendeley-S28-K2-seed3501,28,calibration_fit,2,wrist_extension,mendeley-S028-wrist_extension-R01
day35-mendeley-S28-K2-seed3501,28,calibration_fit,2,wrist_extension,mendeley-S028-wrist_extension-R05
day35-mendeley-S24-K2-seed3501,24,calibration_fit,2,rest,mendeley-S024-rest-R03
day35-mendeley-S24-K2-seed3501,24,calibration_fit,2,rest,mendeley-S024-rest-R04
day35-mendeley-S24-K2-seed3501,24,calibration_fit,2,hand_close,mendeley-S024-grip-R04
day35-mendeley-S24-K2-seed3501,24,calibration_fit,2,hand_close,mendeley-S024-grip-R05
day35-mendeley-S24-K2-seed3501,24,calibration_fit,2,wrist_flexion,mendeley-S024-wrist_flexion-R04
day35-mendeley-S24-K2-seed3501,24,calibration_fit,2,wrist_flexion,mendeley-S024-wrist_flexion-R05
day35-mendeley-S24-K2-seed3501,24,calibration_fit,2,wrist_extension,mendeley-S024-wrist_extension-R02
day35-mendeley-S24-K2-seed3501,24,calibration_fit,2,wrist_extension,mendeley-S024-wrist_extension-R04
day35-mendeley-S39-K2-seed3501,39,calibration_fit,2,rest,mendeley-S039-rest-R03
day35-mendeley-S39-K2-seed3501,39,calibration_fit,2,rest,mendeley-S039-rest-R05
day35-mendeley-S39-K2-seed3501,39,calibration_fit,2,hand_close,mendeley-S039-grip-R03
day35-mendeley-S39-K2-seed3501,39,calibration_fit,2,hand_close,mendeley-S039-grip-R04
day35-mendeley-S39-K2-seed3501,39,calibration_fit,2,wrist_flexion,mendeley-S039-wrist_flexion-R02
day35-mendeley-S39-K2-seed3501,39,calibration_fit,2,wrist_flexion,mendeley-S039-wrist_flexion-R03
day35-mendeley-S39-K2-seed3501,39,calibration_fit,2,wrist_extension,mendeley-S039-wrist_extension-R01
day35-mendeley-S39-K2-seed3501,39,calibration_fit,2,wrist_extension,mendeley-S039-wrist_extension-R04
day35-mendeley-S2-K2-seed3501,2,calibration_fit,2,rest,mendeley-S002-rest-R01
day35-mendeley-S2-K2-seed3501,2,calibration_fit,2,rest,mendeley-S002-rest-R04
day35-mendeley-S2-K2-seed3501,2,calibration_fit,2,hand_close,mendeley-S002-grip-R01
day35-mendeley-S2-K2-seed3501,2,calibration_fit,2,hand_close,mendeley-S002-grip-R02
day35-mendeley-S2-K2-seed3501,2,calibration_fit,2,wrist_flexion,mendeley-S002-wrist_flexion-R02
day35-mendeley-S2-K2-seed3501,2,calibration_fit,2,wrist_flexion,mendeley-S002-wrist_flexion-R05
day35-mendeley-S2-K2-seed3501,2,calibration_fit,2,wrist_extension,mendeley-S002-wrist_extension-R04
day35-mendeley-S2-K2-seed3501,2,calibration_fit,2,wrist_extension,mendeley-S002-wrist_extension-R05
day35-mendeley-S1-K2-seed3501,1,calibration_fit,2,rest,mendeley-S001-rest-R04
day35-mendeley-S1-K2-seed3501,1,calibration_fit,2,rest,mendeley-S001-rest-R05
day35-mendeley-S1-K2-seed3501,1,calibration_fit,2,hand_close,mendeley-S001-grip-R03
day35-mendeley-S1-K2-seed3501,1,calibration_fit,2,hand_close,mendeley-S001-grip-R05
day35-mendeley-S1-K2-seed3501,1,calibration_fit,2,wrist_flexion,mendeley-S001-wrist_flexion-R02
day35-mendeley-S1-K2-seed3501,1,calibration_fit,2,wrist_flexion,mendeley-S001-wrist_flexion-R04
day35-mendeley-S1-K2-seed3501,1,calibration_fit,2,wrist_extension,mendeley-S001-wrist_extension-R01
day35-mendeley-S1-K2-seed3501,1,calibration_fit,2,wrist_extension,mendeley-S001-wrist_extension-R04
day35-mendeley-S36-K2-seed3501,36,calibration_fit,2,rest,mendeley-S036-rest-R03
day35-mendeley-S36-K2-seed3501,36,calibration_fit,2,rest,mendeley-S036-rest-R04
day35-mendeley-S36-K2-seed3501,36,calibration_fit,2,hand_close,mendeley-S036-grip-R03
day35-mendeley-S36-K2-seed3501,36,calibration_fit,2,hand_close,mendeley-S036-grip-R05
day35-mendeley-S36-K2-seed3501,36,calibration_fit,2,wrist_flexion,mendeley-S036-wrist_flexion-R02
day35-mendeley-S36-K2-seed3501,36,calibration_fit,2,wrist_flexion,mendeley-S036-wrist_flexion-R04
day35-mendeley-S36-K2-seed3501,36,calibration_fit,2,wrist_extension,mendeley-S036-wrist_extension-R03
day35-mendeley-S36-K2-seed3501,36,calibration_fit,2,wrist_extension,mendeley-S036-wrist_extension-R05
day35-mendeley-S8-K2-seed3501,8,calibration_fit,2,rest,mendeley-S008-rest-R01
day35-mendeley-S8-K2-seed3501,8,calibration_fit,2,rest,mendeley-S008-rest-R04
day35-mendeley-S8-K2-seed3501,8,calibration_fit,2,hand_close,mendeley-S008-grip-R04
day35-mendeley-S8-K2-seed3501,8,calibration_fit,2,hand_close,mendeley-S008-grip-R05
day35-mendeley-S8-K2-seed3501,8,calibration_fit,2,wrist_flexion,mendeley-S008-wrist_flexion-R03
day35-mendeley-S8-K2-seed3501,8,calibration_fit,2,wrist_flexion,mendeley-S008-wrist_flexion-R05
day35-mendeley-S8-K2-seed3501,8,calibration_fit,2,wrist_extension,mendeley-S008-wrist_extension-R03
day35-mendeley-S8-K2-seed3501,8,calibration_fit,2,wrist_extension,mendeley-S008-wrist_extension-R05
day35-mendeley-S34-K2-seed3501,34,calibration_fit,2,rest,mendeley-S034-rest-R02
day35-mendeley-S34-K2-seed3501,34,calibration_fit,2,rest,mendeley-S034-rest-R05
day35-mendeley-S34-K2-seed3501,34,calibration_fit,2,hand_close,mendeley-S034-grip-R03
day35-mendeley-S34-K2-seed3501,34,calibration_fit,2,hand_close,mendeley-S034-grip-R04
day35-mendeley-S34-K2-seed3501,34,calibration_fit,2,wrist_flexion,mendeley-S034-wrist_flexion-R01
day35-mendeley-S34-K2-seed3501,34,calibration_fit,2,wrist_flexion,mendeley-S034-wrist_flexion-R02
day35-mendeley-S34-K2-seed3501,34,calibration_fit,2,wrist_extension,mendeley-S034-wrist_extension-R04
day35-mendeley-S34-K2-seed3501,34,calibration_fit,2,wrist_extension,mendeley-S034-wrist_extension-R05
day35-mendeley-S22-K2-seed3501,22,calibration_fit,2,rest,mendeley-S022-rest-R02
day35-mendeley-S22-K2-seed3501,22,calibration_fit,2,rest,mendeley-S022-rest-R04
day35-mendeley-S22-K2-seed3501,22,calibration_fit,2,hand_close,mendeley-S022-grip-R03
day35-mendeley-S22-K2-seed3501,22,calibration_fit,2,hand_close,mendeley-S022-grip-R04
day35-mendeley-S22-K2-seed3501,22,calibration_fit,2,wrist_flexion,mendeley-S022-wrist_flexion-R01
day35-mendeley-S22-K2-seed3501,22,calibration_fit,2,wrist_flexion,mendeley-S022-wrist_flexion-R04
day35-mendeley-S22-K2-seed3501,22,calibration_fit,2,wrist_extension,mendeley-S022-wrist_extension-R03
day35-mendeley-S22-K2-seed3501,22,calibration_fit,2,wrist_extension,mendeley-S022-wrist_extension-R05
day35-mendeley-S5-K2-seed3501,5,calibrator_select,2,rest,mendeley-S005-rest-R01
day35-mendeley-S5-K2-seed3501,5,calibrator_select,2,rest,mendeley-S005-rest-R04
day35-mendeley-S5-K2-seed3501,5,calibrator_select,2,hand_close,mendeley-S005-grip-R02
day35-mendeley-S5-K2-seed3501,5,calibrator_select,2,hand_close,mendeley-S005-grip-R04
day35-mendeley-S5-K2-seed3501,5,calibrator_select,2,wrist_flexion,mendeley-S005-wrist_flexion-R02
day35-mendeley-S5-K2-seed3501,5,calibrator_select,2,wrist_flexion,mendeley-S005-wrist_flexion-R03
day35-mendeley-S5-K2-seed3501,5,calibrator_select,2,wrist_extension,mendeley-S005-wrist_extension-R02
day35-mendeley-S5-K2-seed3501,5,calibrator_select,2,wrist_extension,mendeley-S005-wrist_extension-R03
day35-mendeley-S32-K2-seed3501,32,calibrator_select,2,rest,mendeley-S032-rest-R03
day35-mendeley-S32-K2-seed3501,32,calibrator_select,2,rest,mendeley-S032-rest-R04
day35-mendeley-S32-K2-seed3501,32,calibrator_select,2,hand_close,mendeley-S032-grip-R01
day35-mendeley-S32-K2-seed3501,32,calibrator_select,2,hand_close,mendeley-S032-grip-R04
day35-mendeley-S32-K2-seed3501,32,calibrator_select,2,wrist_flexion,mendeley-S032-wrist_flexion-R02
day35-mendeley-S32-K2-seed3501,32,calibrator_select,2,wrist_flexion,mendeley-S032-wrist_flexion-R05
day35-mendeley-S32-K2-seed3501,32,calibrator_select,2,wrist_extension,mendeley-S032-wrist_extension-R01
day35-mendeley-S32-K2-seed3501,32,calibrator_select,2,wrist_extension,mendeley-S032-wrist_extension-R05
day35-mendeley-S26-K2-seed3501,26,calibrator_select,2,rest,mendeley-S026-rest-R01
day35-mendeley-S26-K2-seed3501,26,calibrator_select,2,rest,mendeley-S026-rest-R02
day35-mendeley-S26-K2-seed3501,26,calibrator_select,2,hand_close,mendeley-S026-grip-R03
day35-mendeley-S26-K2-seed3501,26,calibrator_select,2,hand_close,mendeley-S026-grip-R05
day35-mendeley-S26-K2-seed3501,26,calibrator_select,2,wrist_flexion,mendeley-S026-wrist_flexion-R01
day35-mendeley-S26-K2-seed3501,26,calibrator_select,2,wrist_flexion,mendeley-S026-wrist_flexion-R05
day35-mendeley-S26-K2-seed3501,26,calibrator_select,2,wrist_extension,mendeley-S026-wrist_extension-R02
day35-mendeley-S26-K2-seed3501,26,calibrator_select,2,wrist_extension,mendeley-S026-wrist_extension-R04
day35-mendeley-S19-K2-seed3501,19,calibrator_select,2,rest,mendeley-S019-rest-R03
day35-mendeley-S19-K2-seed3501,19,calibrator_select,2,rest,mendeley-S019-rest-R05
day35-mendeley-S19-K2-seed3501,19,calibrator_select,2,hand_close,mendeley-S019-grip-R01
day35-mendeley-S19-K2-seed3501,19,calibrator_select,2,hand_close,mendeley-S019-grip-R03
day35-mendeley-S19-K2-seed3501,19,calibrator_select,2,wrist_flexion,mendeley-S019-wrist_flexion-R03
day35-mendeley-S19-K2-seed3501,19,calibrator_select,2,wrist_flexion,mendeley-S019-wrist_flexion-R05
day35-mendeley-S19-K2-seed3501,19,calibrator_select,2,wrist_extension,mendeley-S019-wrist_extension-R01
day35-mendeley-S19-K2-seed3501,19,calibrator_select,2,wrist_extension,mendeley-S019-wrist_extension-R02
day35-mendeley-S20-K2-seed3501,20,calibrator_select,2,rest,mendeley-S020-rest-R03
day35-mendeley-S20-K2-seed3501,20,calibrator_select,2,rest,mendeley-S020-rest-R05
day35-mendeley-S20-K2-seed3501,20,calibrator_select,2,hand_close,mendeley-S020-grip-R02
day35-mendeley-S20-K2-seed3501,20,calibrator_select,2,hand_close,mendeley-S020-grip-R05
day35-mendeley-S20-K2-seed3501,20,calibrator_select,2,wrist_flexion,mendeley-S020-wrist_flexion-R01
day35-mendeley-S20-K2-seed3501,20,calibrator_select,2,wrist_flexion,mendeley-S020-wrist_flexion-R05
day35-mendeley-S20-K2-seed3501,20,calibrator_select,2,wrist_extension,mendeley-S020-wrist_extension-R01
day35-mendeley-S20-K2-seed3501,20,calibrator_select,2,wrist_extension,mendeley-S020-wrist_extension-R05
day35-mendeley-S38-K2-seed3501,38,calibrator_select,2,rest,mendeley-S038-rest-R03
day35-mendeley-S38-K2-seed3501,38,calibrator_select,2,rest,mendeley-S038-rest-R04
day35-mendeley-S38-K2-seed3501,38,calibrator_select,2,hand_close,mendeley-S038-grip-R04
day35-mendeley-S38-K2-seed3501,38,calibrator_select,2,hand_close,mendeley-S038-grip-R05
day35-mendeley-S38-K2-seed3501,38,calibrator_select,2,wrist_flexion,mendeley-S038-wrist_flexion-R04
day35-mendeley-S38-K2-seed3501,38,calibrator_select,2,wrist_flexion,mendeley-S038-wrist_flexion-R05
day35-mendeley-S38-K2-seed3501,38,calibrator_select,2,wrist_extension,mendeley-S038-wrist_extension-R01
day35-mendeley-S38-K2-seed3501,38,calibrator_select,2,wrist_extension,mendeley-S038-wrist_extension-R03
day35-mendeley-S27-K2-seed3501,27,threshold_select,2,rest,mendeley-S027-rest-R01
day35-mendeley-S27-K2-seed3501,27,threshold_select,2,rest,mendeley-S027-rest-R04
day35-mendeley-S27-K2-seed3501,27,threshold_select,2,hand_close,mendeley-S027-grip-R04
day35-mendeley-S27-K2-seed3501,27,threshold_select,2,hand_close,mendeley-S027-grip-R05
day35-mendeley-S27-K2-seed3501,27,threshold_select,2,wrist_flexion,mendeley-S027-wrist_flexion-R01
day35-mendeley-S27-K2-seed3501,27,threshold_select,2,wrist_flexion,mendeley-S027-wrist_flexion-R05
day35-mendeley-S27-K2-seed3501,27,threshold_select,2,wrist_extension,mendeley-S027-wrist_extension-R01
day35-mendeley-S27-K2-seed3501,27,threshold_select,2,wrist_extension,mendeley-S027-wrist_extension-R02
day35-mendeley-S30-K2-seed3501,30,threshold_select,2,rest,mendeley-S030-rest-R02
day35-mendeley-S30-K2-seed3501,30,threshold_select,2,rest,mendeley-S030-rest-R05
day35-mendeley-S30-K2-seed3501,30,threshold_select,2,hand_close,mendeley-S030-grip-R01
day35-mendeley-S30-K2-seed3501,30,threshold_select,2,hand_close,mendeley-S030-grip-R04
day35-mendeley-S30-K2-seed3501,30,threshold_select,2,wrist_flexion,mendeley-S030-wrist_flexion-R02
day35-mendeley-S30-K2-seed3501,30,threshold_select,2,wrist_flexion,mendeley-S030-wrist_flexion-R04
day35-mendeley-S30-K2-seed3501,30,threshold_select,2,wrist_extension,mendeley-S030-wrist_extension-R02
day35-mendeley-S30-K2-seed3501,30,threshold_select,2,wrist_extension,mendeley-S030-wrist_extension-R03
day35-mendeley-S3-K2-seed3501,3,threshold_select,2,rest,mendeley-S003-rest-R01
day35-mendeley-S3-K2-seed3501,3,threshold_select,2,rest,mendeley-S003-rest-R05
day35-mendeley-S3-K2-seed3501,3,threshold_select,2,hand_close,mendeley-S003-grip-R02
day35-mendeley-S3-K2-seed3501,3,threshold_select,2,hand_close,mendeley-S003-grip-R03
day35-mendeley-S3-K2-seed3501,3,threshold_select,2,wrist_flexion,mendeley-S003-wrist_flexion-R01
day35-mendeley-S3-K2-seed3501,3,threshold_select,2,wrist_flexion,mendeley-S003-wrist_flexion-R04
day35-mendeley-S3-K2-seed3501,3,threshold_select,2,wrist_extension,mendeley-S003-wrist_extension-R03
day35-mendeley-S3-K2-seed3501,3,threshold_select,2,wrist_extension,mendeley-S003-wrist_extension-R04
day35-mendeley-S16-K2-seed3501,16,threshold_select,2,rest,mendeley-S016-rest-R04
day35-mendeley-S16-K2-seed3501,16,threshold_select,2,rest,mendeley-S016-rest-R05
day35-mendeley-S16-K2-seed3501,16,threshold_select,2,hand_close,mendeley-S016-grip-R02
day35-mendeley-S16-K2-seed3501,16,threshold_select,2,hand_close,mendeley-S016-grip-R04
day35-mendeley-S16-K2-seed3501,16,threshold_select,2,wrist_flexion,mendeley-S016-wrist_flexion-R04
day35-mendeley-S16-K2-seed3501,16,threshold_select,2,wrist_flexion,mendeley-S016-wrist_flexion-R05
day35-mendeley-S16-K2-seed3501,16,threshold_select,2,wrist_extension,mendeley-S016-wrist_extension-R03
day35-mendeley-S16-K2-seed3501,16,threshold_select,2,wrist_extension,mendeley-S016-wrist_extension-R05
day35-mendeley-S31-K2-seed3501,31,threshold_select,2,rest,mendeley-S031-rest-R01
day35-mendeley-S31-K2-seed3501,31,threshold_select,2,rest,mendeley-S031-rest-R02
day35-mendeley-S31-K2-seed3501,31,threshold_select,2,hand_close,mendeley-S031-grip-R02
day35-mendeley-S31-K2-seed3501,31,threshold_select,2,hand_close,mendeley-S031-grip-R03
day35-mendeley-S31-K2-seed3501,31,threshold_select,2,wrist_flexion,mendeley-S031-wrist_flexion-R04
day35-mendeley-S31-K2-seed3501,31,threshold_select,2,wrist_flexion,mendeley-S031-wrist_flexion-R05
day35-mendeley-S31-K2-seed3501,31,threshold_select,2,wrist_extension,mendeley-S031-wrist_extension-R01
day35-mendeley-S31-K2-seed3501,31,threshold_select,2,wrist_extension,mendeley-S031-wrist_extension-R03
day35-mendeley-S4-K2-seed3501,4,threshold_select,2,rest,mendeley-S004-rest-R02
day35-mendeley-S4-K2-seed3501,4,threshold_select,2,rest,mendeley-S004-rest-R04
day35-mendeley-S4-K2-seed3501,4,threshold_select,2,hand_close,mendeley-S004-grip-R03
day35-mendeley-S4-K2-seed3501,4,threshold_select,2,hand_close,mendeley-S004-grip-R05
day35-mendeley-S4-K2-seed3501,4,threshold_select,2,wrist_flexion,mendeley-S004-wrist_flexion-R04
day35-mendeley-S4-K2-seed3501,4,threshold_select,2,wrist_flexion,mendeley-S004-wrist_flexion-R05
day35-mendeley-S4-K2-seed3501,4,threshold_select,2,wrist_extension,mendeley-S004-wrist_extension-R02
day35-mendeley-S4-K2-seed3501,4,threshold_select,2,wrist_extension,mendeley-S004-wrist_extension-R05
day35-mendeley-S33-K2-seed3501,33,threshold_select,2,rest,mendeley-S033-rest-R01
day35-mendeley-S33-K2-seed3501,33,threshold_select,2,rest,mendeley-S033-rest-R02
day35-mendeley-S33-K2-seed3501,33,threshold_select,2,hand_close,mendeley-S033-grip-R03
day35-mendeley-S33-K2-seed3501,33,threshold_select,2,hand_close,mendeley-S033-grip-R05
day35-mendeley-S33-K2-seed3501,33,threshold_select,2,wrist_flexion,mendeley-S033-wrist_flexion-R01
day35-mendeley-S33-K2-seed3501,33,threshold_select,2,wrist_flexion,mendeley-S033-wrist_flexion-R05
day35-mendeley-S33-K2-seed3501,33,threshold_select,2,wrist_extension,mendeley-S033-wrist_extension-R03
day35-mendeley-S33-K2-seed3501,33,threshold_select,2,wrist_extension,mendeley-S033-wrist_extension-R05
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,rest,mendeley-S029-rest-R02
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,rest,mendeley-S029-rest-R03
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,rest,mendeley-S029-rest-R04
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,hand_close,mendeley-S029-grip-R01
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,hand_close,mendeley-S029-grip-R02
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,hand_close,mendeley-S029-grip-R03
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,wrist_flexion,mendeley-S029-wrist_flexion-R03
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,wrist_flexion,mendeley-S029-wrist_flexion-R04
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,wrist_flexion,mendeley-S029-wrist_flexion-R05
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,wrist_extension,mendeley-S029-wrist_extension-R03
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,wrist_extension,mendeley-S029-wrist_extension-R04
day35-mendeley-S29-K3-seed3501,29,calibration_fit,3,wrist_extension,mendeley-S029-wrist_extension-R05
day35-mendeley-S18-K3-seed3501,18,calibration_fit,3,rest,mendeley-S018-rest-R01
